Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Redemption eligible (product.metafields.app--22258319361--tyb.redemption_eligible),linked color products (product.metafields.custom.linked_color_products),swatch color (product.metafields.custom.swatch_color),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Age group (product.metafields.shopify.age-group),Color (product.metafields.shopify.color-pattern),Fabric (product.metafields.shopify.fabric),Hair styling tool features (product.metafields.shopify.hair-styling-tool-features),Target gender (product.metafields.shopify.target-gender),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Australia,Price / Australia,Compare At Price / Australia,Included / India,Price / India,Compare At Price / India,Status
dafni-allure-cordless-hair-straightening-brush,DAFNI Allure - Cordless Hair Straightening Brush,"<h2><strong>DAFNI Allure - the Cordless Hair Straightening Brush that redefines beauty with effortless style. </strong></h2>
<p>Brush your hair and achieve straight, smooth locks within minutes and wherever you go.</p>
<p>Crafted from high-quality materials, <strong>this cordless hair straightening brush features revolutionary technology</strong> and a patent-pending 3D ceramic surface design. It maintains a constant temperature of 365°F, promoting healthier hair while effortlessly enhancing your appearance.</p>
<p>Ideal for short to medium hair and daily touch-ups, this cordless brush comes with a thermal cover, exclusive case, and detachable cord for convenient storage during travel.</p>
<p><strong>Key Features:</strong></p>
<ol>
<li>
<strong>Effortless Styling:</strong> Straighten your hair within minutes, saving you time and effort.</li>
<li>
<strong>Healthier Hair:</strong> The constant temperature of 365°F minimizes heat damage, keeping your hair healthy and vibrant.</li>
<li>
<strong>Portable Design:</strong> The cordless feature makes it perfect for travel, while the thermal cover and exclusive case protect the brush during transportation.</li>
<li>
<strong>Fast Charging:</strong> USB charge in under 2 hours with up to 30 minutes of usage time, ensuring you can style your hair on the go.</li>
</ol>
<p>Say goodbye to time-consuming hair routines and hello to <strong>sleek, salon-worthy results</strong> with the <strong>DAFNI Allure Cordless Hair Straightening Brush.</strong> Experience the convenience and elegance of effortless styling wherever you go.</p>
<p> </p>
<p><span lang=""HE"" data-mce-fragment=""1""><iframe title=""YouTube video player"" src=""https://www.youtube.com/embed/OiSSgXqAerU"" height=""315"" width=""560"" allowfullscreen="""" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" frameborder=""0""></iframe></span></p>",DAFNI EN,Health & Beauty,Hair Straightening Brush,"",false,Title,Default Title,,,,,,,,DH1.20B ETL,800.0,shopify,deny,manual,119.40,199.00,true,true,,,,,'738676716757,https://cdn.shopify.com/s/files/1/0765/0102/5069/files/Allure.png?v=1723639738,1,Cordless Hair Straightening Brush DAFNI Allure,false,,"DAFNI Allure is your ultimate cordless hair straightening brush. Straighten your hair wherever you go for smooth, sleek locks.",,,,,,,,,,,,,,,,,,,,,,,kg,,,false,,,false,,,draft
dafni-allure-cordless-hair-straightening-brush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/0102/5069/products/4242.jpg?v=1723639738,2,Cordless Hair Straightening Brush DAFNI Allure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dafni-allure-cordless-hair-straightening-brush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/0102/5069/products/300x300-Allure-transformation-May-Rev.gif?v=1723639738,3,Great results in a few minutes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dafni-allure-cordless-hair-straightening-brush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/0102/5069/products/0011922966206_4.jpg?v=1723639738,4,Cordless Hair Straightening Brush DAFNI Allure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dafni-allure-cordless-hair-straightening-brush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/0102/5069/products/0011922966206_3.jpg?v=1723639738,5,Straighten your hair everywhere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dafni-swarovski-thermal-bag,DAFNI Thermal Bag,"<p style=""border: 0px solid #e3e3e3; box-sizing: border-box; --tw-border-spacing-x: 0; --tw-border-spacing-y: 0; --tw-translate-x: 0; --tw-translate-y: 0; --tw-rotate: 0; --tw-skew-x: 0; --tw-skew-y: 0; --tw-scale-x: 1; --tw-scale-y: 1; --tw-scroll-snap-strictness: proximity; --tw-ring-offset-width: 0px; --tw-ring-offset-color: #fff; --tw-ring-color: rgba(69,89,164,.5); --tw-ring-offset-shadow: 0 0 transparent; --tw-ring-shadow: 0 0 transparent; --tw-shadow: 0 0 transparent; --tw-shadow-colored: 0 0 transparent; margin: 0px 0px 1.25em; color: #0d0d0d; font-family: Söhne, ui-sans-serif, system-ui, -apple-system, 'Segoe UI', Roboto, Ubuntu, Cantarell, 'Noto Sans', sans-serif, 'Helvetica Neue', Arial, 'Apple Color Emoji', 'Segoe UI Emoji', 'Segoe UI Symbol', 'Noto Color Emoji'; font-size: 16px; white-space-collapse: preserve; background-color: #ffffff;""><strong>DAFNI Thermal Bag</strong> is a must-have accessory for anyone on the go, offering both convenience and protection for your favorite hair styling tools.</p>
<p style=""border: 0px solid #e3e3e3; box-sizing: border-box; --tw-border-spacing-x: 0; --tw-border-spacing-y: 0; --tw-translate-x: 0; --tw-translate-y: 0; --tw-rotate: 0; --tw-skew-x: 0; --tw-skew-y: 0; --tw-scale-x: 1; --tw-scale-y: 1; --tw-scroll-snap-strictness: proximity; --tw-ring-offset-width: 0px; --tw-ring-offset-color: #fff; --tw-ring-color: rgba(69,89,164,.5); --tw-ring-offset-shadow: 0 0 transparent; --tw-ring-shadow: 0 0 transparent; --tw-shadow: 0 0 transparent; --tw-shadow-colored: 0 0 transparent; margin: 0px 0px 1.25em; color: #0d0d0d; font-family: Söhne, ui-sans-serif, system-ui, -apple-system, 'Segoe UI', Roboto, Ubuntu, Cantarell, 'Noto Sans', sans-serif, 'Helvetica Neue', Arial, 'Apple Color Emoji', 'Segoe UI Emoji', 'Segoe UI Symbol', 'Noto Color Emoji'; font-size: 16px; white-space-collapse: preserve; background-color: #ffffff;"">It can be used with DAFNI Power, DAFNI Muse and DAFNI Classic.</p>
<p style=""border: 0px solid #e3e3e3; box-sizing: border-box; --tw-border-spacing-x: 0; --tw-border-spacing-y: 0; --tw-translate-x: 0; --tw-translate-y: 0; --tw-rotate: 0; --tw-skew-x: 0; --tw-skew-y: 0; --tw-scale-x: 1; --tw-scale-y: 1; --tw-scroll-snap-strictness: proximity; --tw-ring-offset-width: 0px; --tw-ring-offset-color: #fff; --tw-ring-color: rgba(69,89,164,.5); --tw-ring-offset-shadow: 0 0 transparent; --tw-ring-shadow: 0 0 transparent; --tw-shadow: 0 0 transparent; --tw-shadow-colored: 0 0 transparent; margin: 1.25em 0px; color: #0d0d0d; font-family: Söhne, ui-sans-serif, system-ui, -apple-system, 'Segoe UI', Roboto, Ubuntu, Cantarell, 'Noto Sans', sans-serif, 'Helvetica Neue', Arial, 'Apple Color Emoji', 'Segoe UI Emoji', 'Segoe UI Symbol', 'Noto Color Emoji'; font-size: 16px; white-space-collapse: preserve; background-color: #ffffff;"">Crafted with high-quality materials to provide optimal insulation, <strong>DAFNI Thermal Bag</strong> ensures that your brush stays at a consistent temperature, whether you're heading to the gym, traveling for work, or simply storing your brush at home.</p>
<ul>
<li>
<strong>Heat Protection: </strong>Safely store your DAFNI hair straightening brush without worrying about heat damage.</li>
<li>
<strong>Travel-Friendly: </strong>The lightweight and compact design makes it easy to carry your brush wherever you go.</li>
<li>
<strong>Stylish Design:</strong> Original Swarovski sealing, sleek and modern, the thermal bag adds a touch of elegance to your hair care routine.</li>
<li>
<strong>Durable Construction:</strong> Made with durable materials to withstand everyday use and travel.</li>
<li>
<strong>Versatile Compatibility:</strong> Suitable for use with DAFNI Power, DAFNI Muse, and DAFNI Classic hair straightening brushes.</li>
<li>
<strong>Easy to Clean: </strong>Easy to wipe clean, ensuring your brush stays looking brand new.</li>
</ul>
<p style=""border: 0px solid #e3e3e3; box-sizing: border-box; --tw-border-spacing-x: 0; --tw-border-spacing-y: 0; --tw-translate-x: 0; --tw-translate-y: 0; --tw-rotate: 0; --tw-skew-x: 0; --tw-skew-y: 0; --tw-scale-x: 1; --tw-scale-y: 1; --tw-scroll-snap-strictness: proximity; --tw-ring-offset-width: 0px; --tw-ring-offset-color: #fff; --tw-ring-color: rgba(69,89,164,.5); --tw-ring-offset-shadow: 0 0 transparent; --tw-ring-shadow: 0 0 transparent; --tw-shadow: 0 0 transparent; --tw-shadow-colored: 0 0 transparent; margin: 1.25em 0px 0px; color: #0d0d0d; font-family: Söhne, ui-sans-serif, system-ui, -apple-system, 'Segoe UI', Roboto, Ubuntu, Cantarell, 'Noto Sans', sans-serif, 'Helvetica Neue', Arial, 'Apple Color Emoji', 'Segoe UI Emoji', 'Segoe UI Symbol', 'Noto Color Emoji'; font-size: 16px; white-space-collapse: preserve; background-color: #ffffff;"">Whether you're at home or on the move, this accessory is a must-have for maintaining your stylish look effortlessly.</p>",DAFNI EN,Health & Beauty,Accessories,"",false,Title,Default Title,,,,,,,,DH3.2TB,500.0,shopify,deny,manual,29.00,,true,true,,,,,'0011922966176,https://cdn.shopify.com/s/files/1/0765/0102/5069/products/front.jpg?v=1723640178,1,DAFNI Swarovsky Thermal Bag,false,,"Discover the DAFNI Swarovsky Thermal Bag, a stylish and heat-protective accessory for DAFNI Power, Muse, and Classic hair straightening brushes. Travel-friendly, durable, and easy to clean.",,,,,,,,,,,,,,,,,,,,,,,kg,,,false,,,false,,,draft
dafni-swarovski-thermal-bag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/0102/5069/products/BOXANDBAG.jpg?v=1723640178,2,Easy to clean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dafni-swarovski-thermal-bag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/0102/5069/files/Pack-07.06.21.jpg?v=1723640178,3,Stylish Design,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dafni-head-towel,DAFNI Super-Absorbent Microfiber Head Towel,"<p style=""border: 0px solid #e3e3e3; box-sizing: border-box; --tw-border-spacing-x: 0; --tw-border-spacing-y: 0; --tw-translate-x: 0; --tw-translate-y: 0; --tw-rotate: 0; --tw-skew-x: 0; --tw-skew-y: 0; --tw-scale-x: 1; --tw-scale-y: 1; --tw-scroll-snap-strictness: proximity; --tw-ring-offset-width: 0px; --tw-ring-offset-color: #fff; --tw-ring-color: rgba(69,89,164,.5); --tw-ring-offset-shadow: 0 0 transparent; --tw-ring-shadow: 0 0 transparent; --tw-shadow: 0 0 transparent; --tw-shadow-colored: 0 0 transparent; margin: 0px 0px 1.25em; color: #0d0d0d; font-family: Söhne, ui-sans-serif, system-ui, -apple-system, 'Segoe UI', Roboto, Ubuntu, Cantarell, 'Noto Sans', sans-serif, 'Helvetica Neue', Arial, 'Apple Color Emoji', 'Segoe UI Emoji', 'Segoe UI Symbol', 'Noto Color Emoji'; font-size: 16px; white-space-collapse: preserve; background-color: #ffffff;""><strong>Introducing the DAFNI Super-Absorbent Microfiber Head Towel! This innovative towel offers a range of benefits:</strong></p>
<ul>
<li>
<strong>Quick Drying: </strong>Efficiently absorbs excess water from your hair, reducing drying time.</li>
<li>
<strong>Reduces Frizz: </strong>Minimizes frizz and flyaways for a smoother look.</li>
<li>
<strong>Gentle on Hair: </strong>Soft microfiber material provides gentle drying without pulling or tugging.</li>
<li>
<strong>Lightweight and Comfortable: </strong>Doesn't weigh down your head, ensuring comfort during use.</li>
<li>
<strong>Easy to Use: </strong>Simply wrap and secure for hands-free drying, making it convenient for everyday use.</li>
<li>
<strong>Smart Design:</strong> The towel's design seals the hair inside, enhancing drying efficiency and reducing moisture loss.</li>
</ul>
<p style=""border: 0px solid #e3e3e3; box-sizing: border-box; --tw-border-spacing-x: 0; --tw-border-spacing-y: 0; --tw-translate-x: 0; --tw-translate-y: 0; --tw-rotate: 0; --tw-skew-x: 0; --tw-skew-y: 0; --tw-scale-x: 1; --tw-scale-y: 1; --tw-scroll-snap-strictness: proximity; --tw-ring-offset-width: 0px; --tw-ring-offset-color: #fff; --tw-ring-color: rgba(69,89,164,.5); --tw-ring-offset-shadow: 0 0 transparent; --tw-ring-shadow: 0 0 transparent; --tw-shadow: 0 0 transparent; --tw-shadow-colored: 0 0 transparent; margin: 1.25em 0px 0px; color: #0d0d0d; font-family: Söhne, ui-sans-serif, system-ui, -apple-system, 'Segoe UI', Roboto, Ubuntu, Cantarell, 'Noto Sans', sans-serif, 'Helvetica Neue', Arial, 'Apple Color Emoji', 'Segoe UI Emoji', 'Segoe UI Symbol', 'Noto Color Emoji'; font-size: 16px; white-space-collapse: preserve; background-color: #ffffff;"">Experience the convenience and effectiveness of the <strong>DAFNI Super-Absorbent Microfiber Head Towel</strong> for a quicker, more comfortable drying experience while keeping your hair looking its best!</p>",DAFNI EN,Health & Beauty,Accessories,"",false,Title,Default Title,,,,,,,,DH3.1HT,0.0,shopify,deny,manual,20.00,,true,true,,,,,'0011922966497,https://cdn.shopify.com/s/files/1/0765/0102/5069/files/y.jpg?v=1723639906,1,"",false,,"Discover the DAFNI Super-Absorbent Microfiber Head Towel! Quick drying, reduces frizz, gentle on hair, lightweight, and easy to use.",,,,,,,,,,,,,,,,,,,,,,,kg,,,false,,,false,,,draft
dafni-head-towel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/0102/5069/products/dafni0355.jpg?v=1723639970,2,Microfiber Head Towel ultra absorbent DAFNI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
